satellite,line1,line2,norad_id,inclination,eccentricity,mean_motion,right_ascension,perigee,mean_anomaly,orbital_period_minutes,orbit_type,latitude,longitude,altitude_km,x,y,z
STARLINK-33841,1 63771U 25089W   26097.42395866  .00011100  00000+0  41225-3 0  9994,2 63771  42.9988 242.8201 0001664 279.7178  80.3485 15.27581217 53301,63771,0.7504706344065378,0.0001664,0.0666533045706799,4.238010235021883,4.881996586434995,1.4023458740386638,94.2666736128113,LEO,42.578339138457245,-39.05333838903185,484.4807159867378,3920.1151236255178,-3180.4936154741304,4638.402055311379
BIOMASS,1 63772U 25090A   26097.46209617  .00001512  00000+0  27514-3 0  9990,2 63772  98.0749 285.8025 0001252  98.7630 261.3716 14.67539651 50319,63772,1.7117299185641868,0.0001252,0.0640334970337962,4.9881946354310935,1.7237395291471598,4.561794991205611,98.12341349814751,LEO,29.86787008577159,110.84292418023102,674.0246900407692,-2173.7249107264147,5709.482489017633,3508.433069530112
STARLINK-33769,1 63773U 25089X   26097.41367269  .00046155  00000+0  16757-2 0  9990,2 63773  43.0012 242.7438 0001921 269.0338  91.0293 15.27590406 53340,63773,0.7505125223085856,0.0001921,0.0666537055164423,4.236678548802611,4.69552560915192,1.5887610007856745,94.26610656521768,LEO,26.176149046953622,28.549678821459906,486.7757662321492,5406.093455023654,2941.341366592442,3025.186437336294
STARLINK-33914,1 63774U 25089Y   26097.40130911  .00042716  00000+0  15516-2 0  9993,2 63774  42.9975 239.1519 0001328 271.5400  88.5300 15.27605319 53391,63774,0.7504479451262619,0.0001328,0.0666543562188207,4.173988067400227,4.7392670508654025,1.54513998679058,94.26518630758974,LEO,-18.538492042459744,77.81572740060842,491.4668935498348,1373.2127626303648,6359.811862857265,-2181.864258535945
STARLINK-33932,1 63775U 25091A   26097.45767615  .00028411  00000+0  10367-2 0  9994,2 63775  42.9989 249.9077 0001221 292.1706  67.9016 15.27620628 53345,63775,0.7504723797357897,0.0001221,0.0666550241999587,4.361712191086233,5.099338947527344,1.1851064873721815,94.2642416321181,LEO,-41.707757619964696,140.8176463952604,492.66558348090257,-3971.856622603601,3237.330752952836,-4566.612508996793
STARLINK-33930,1 63776U 25091B   26097.49236012  .00017879  00000+0  65731-3 0  9993,2 63776  43.0008 250.1739 0001832 272.4809  87.5833 15.27596588 53300,63776,0.7505055409915776,0.0001832,0.0666539752570782,4.366358257555042,4.755688853797418,1.5286169547619497,94.26572508160126,LEO,38.6499761991806,-52.629520475092235,485.0618607277811,3249.953162087066,-4255.304366422892,4282.0291254811245
STARLINK-33911,1 63777U 25091C   26097.45477414  .00025389  00000+0  92847-3 0  9996,2 63777  43.0012 242.9269 0001372 259.3631 100.7066 15.27598119 53385,63777,0.7505125223085856,0.0001372,0.0666540420595553,4.239874246663013,4.526740053179305,1.7576617484889214,94.26563060595136,LEO,-42.89063865222946,155.35754476681404,492.5336749149383,-4570.628837833491,2096.695326693315,-4671.329065745491
STARLINK-33938,1 63778U 25091D   26097.47437029  .00021935  00000+0  80406-3 0  9998,2 63778  43.0022 250.0412 0001634 260.0152 100.0515 15.27587606 53397,63778,0.7505299756011056,0.0001634,0.0666535833433947,4.364042205637646,4.53812134523156,1.7462280965591066,94.26627935078966,LEO,9.83519084429454,57.303499597055726,488.65590042182794,3651.0508653444344,5687.860344174173,1171.7300696109642
STARLINK-33881,1 63779U 25091E   26097.43340247  .00037167  00000+0  13519-2 0  9994,2 63779  42.9998 250.5938 0000999 245.4663 114.6085 15.27615369 53293,63779,0.7504880876990577,9.99e-05,0.0666547947327952,4.373686895084166,4.284195137688156,2.000295675771921,94.2645661481298,LEO,20.54568274662306,-87.93878647278117,487.2935064616813,230.98338480804415,-6417.9004845221025,2406.9461704591654
STARLINK-33846,1 63780U 25091F   26097.42312122  .00039108  00000+0  14219-2 0  9991,2 63780  42.9999 250.5183 0000582 238.4224 121.6571 15.27610131 53347,63780,0.7504898330283096,5.82e-05,0.0666545661819297,4.372369171498911,4.161255890506928,2.123316953427993,94.26488937051968,LEO,42.93486569409805,-25.00266646843735,483.55237552822837,4548.128395069384,-2121.08479502764,4669.091524389495
STARLINK-33883,1 63781U 25091G   26097.48465134  .00023820  00000+0  87167-3 0  9997,2 63781  43.0005 250.1107 0001515 239.3532 120.7170 15.27604997 53303,63781,0.7505003050038217,0.0001515,0.0666543421689202,4.365255209467782,4.177501415184492,2.106909113129994,94.26520617751036,LEO,40.17630575131904,3.182554063343244,484.3854187571287,5229.867173424759,290.79758156594414,4422.695485176137
STARLINK-33842,1 63782U 25091H   26097.47051482  .00023107  00000+0  84645-3 0  9990,2 63782  43.0034 250.0106 0001609 259.0684 100.9987 15.27584800 53390,63782,0.7505509195521295,0.0001609,0.0666534609085476,4.363508134886535,4.521596567873678,1.762759855233997,94.2664525072521,LEO,-4.5760306057135205,72.89863535878521,490.18343684817046,2011.189315648702,6536.919052225568,-547.3983881512196
STARLINK-33892,1 63783U 25091J   26097.46923226  .00026358  00000+0  96348-3 0  9998,2 63783  43.0043 249.9980 0001700 263.0472  97.0187 15.27594701 53300,63783,0.7505666275153975,0.00017,0.0666538929211707,4.363288223400784,4.591039728152028,1.6932957510046225,94.26584152572298,LEO,-9.35494305676243,78.13332670767618,490.62467472566095,1392.2243703613726,6625.675952276794,-1115.3576353784013
STARLINK-33933,1 63784U 25091K   26097.40480817  .00040685  00000+0  14781-2 0  9996,2 63784  43.0038 243.4249 0003013 283.9066  76.1450 15.27615773 53484,63784,0.7505579008691374,0.0003013,0.0666548123606207,4.248565986337945,4.955104938142534,1.328980958931082,94.2645412185071,LEO,-5.795236055391716,67.26684147486101,490.766724174533,2638.1079182352387,6296.3622985840175,-692.8571235855446
STARLINK-33906,1 63785U 25091L   26097.47693941  .00027194  00000+0  99346-3 0  9999,2 63785  42.9999 250.0587 0000913 270.6698  89.4049 15.27600818 53258,63785,0.7504898330283096,9.13e-05,0.0666541598256466,4.364347638256745,4.724079195714548,1.5604098724162785,94.26546405528312,LEO,19.06382226368959,46.28858946143643,487.38627798052676,4479.399091205186,4685.554845196697,2240.0941748853966
STARLINK-33923,1 63786U 25091M   26097.47566008  .00039867  00000+0  14504-2 0  9995,2 63786  43.0039 250.0492 0001582 262.7583  97.3089 15.27579687 53250,63786,0.7505596461983896,0.0001582,0.066653237811836,4.364181831977805,4.585997471943017,1.69836069649391,94.26676802884202,LEO,14.545998009086091,51.87443810371427,488.11053125975195,4098.986440035984,5222.830768441045,1722.7147786749517
STARLINK-33947,1 63787U 25091N   26097.43211771  .00013346  00000+0  49342-3 0  9999,2 63787  42.9997 250.5819 0001563 253.4474 106.6206 15.27594240 53296,63787,0.7504863423698057,0.0001563,0.0666538728062511,4.373479200903179,4.4234916106190765,1.860880520451866,94.26586997342967,LEO,24.826922892535322,-81.90709396691261,487.02691043192135,876.2358980090091,-6162.223675653465,2879.5387002894477
STARLINK-33882,1 63788U 25091P   26097.46794732  .00022837  00000+0  83700-3 0  9997,2 63788  43.0038 249.9848 0001379 272.7567  87.3127 15.27573825 53294,63788,0.7505579008691374,0.0001379,0.0666529820338341,4.363057839939521,4.7605024718744176,1.523894093806053,94.26712977358076,LEO,-14.03926029794774,83.49520055193672,491.3001084107873,754.1842417982348,6614.463966223069,-1664.7027803348294
STARLINK-33875,1 63789U 25091Q   26097.45638386  .00008191  00000+0  30675-3 0  9999,2 63789  42.9996 249.8934 0001422 272.3510  87.7178 15.27589452 53309,63789,0.7504845970405537,0.0001422,0.0666536638903396,4.361462609003199,4.753421671099076,1.530964422605882,94.26616543565936,LEO,-42.7308589717963,150.22554364154573,492.5541616704131,-4376.058938669253,2503.602417523175,-4657.301668396443
STARLINK-33869,1 63790U 25091R   26096.73070649  .00025033  00000+0  91539-3 0  9993,2 63790  42.9970 253.9047 0000470 279.2134  80.8664 15.27606406 53149,63790,0.7504392184800018,4.7e-05,0.0666544036481431,4.431473001288446,4.873193145687935,1.4113849342347424,94.26511923124268,LEO,-36.17517453557353,-164.01449861432837,492.70377854614253,-5326.249449293725,-1525.8189390224081,-4051.3421145155617
STARLINK-33935,1 63791U 25091S   26097.42826288  .00026731  00000+0  97662-3 0  9998,2 63791  43.0022 250.5535 0003195 280.4996  79.5496 15.27603268 53402,63791,0.7505299756011056,0.0003195,0.0666542667270633,4.372983527395613,4.895641570527086,1.388402438644481,94.26531287048807,LEO,35.880927415055325,-60.809380665800546,485.92560767918803,2709.624139268229,-4850.166009995584,4018.8624620189516
STARLINK-33916,1 63792U 25091T   26097.48979036  .00023895  00000+0  87440-3 0  9996,2 63792  43.0008 250.1516 0002899 282.9076  77.1451 15.27602049 53308,63792,0.7505055409915776,0.0002899,0.0666542135381543,4.365969049131848,4.9376690989151095,1.3464359967802777,94.26538809257656,LEO,42.25782362343094,-34.61812137868216,485.1773260720929,4176.042272018757,-2882.8083721935063,4610.559007112751
STARLINK-33925,1 63793U 25091U   26097.45381833  .00033036  00000+0  12045-2 0  9992,2 63793  42.9994 249.8748 0001429 260.3934  99.6756 15.27583255 53410,63793,0.7504811063820498,0.0001429,0.0666533934952053,4.361137977762327,4.544722180462602,1.73966740390086,94.26654784848375,LEO,-42.38515432089493,169.3901979847004,492.5189842396403,-4982.930656246352,933.4124766393813,-4626.773829626015
